name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
Perfect World Graffiti Box,4.380269565217391,3595,-0.009448051542241785,0.01136357821174027,-0.06047919081190042,0.06047919081190042
Stockholm 2021 Legends Patch Pack,20.518895716946,6892,-0.07541939258615647,2.0054878000429768,-0.6639348287875222,0.6639348287875222
ESL One Cologne 2014 Legends,402.0675676392573,1469,0.09419902568769985,0.8549648853310284,-0.3945992090783342,0.3945992090783342
Pinups Capsule,4.40495297029703,27750,0.005744836908751408,-0.01040314454148109,0.02241341599043842,0.02241341599043842
10 Year Birthday Sticker Capsule,3.951952738990333,123455,-0.07510368100193283,-0.07510368100193283,-0.6800515214106707,0.6800515214106707
Boston 2018 Overpass Souvenir Package,153.42455555555554,124,-0.09376610338323198,0.3936843994424198,-0.32696954325176997,0.32696954325176997
Falchion Case,4.6664027504911605,1130252,0.38170017459832317,0.6985978790017888,-0.17916350034108347,0.17916350034108347
Spectrum 2 Case,8.905488714425907,3154595,0.5591664216030816,1.744998967768925,-0.03234877150677249,0.03234877150677249
Stockholm 2021 Nuke Souvenir Package,13.374900921658988,2001,-0.11843136342548036,-0.11843136342548036,-0.7247214197276104,0.7247214197276104
Operation Wildfire Case,10.50425442043222,937464,0.633071961707146,1.454125090575667,-0.1507484918745504,0.1507484918745504
Krakow 2017 Cache Souvenir Package,163.94963636363636,43,0.20407749089392155,0.5136523738559229,-0.33825836932100684,0.33825836932100684
Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,19.881095238095238,188,0.17932791432519676,0.36922810733566797,-0.28568844058258386,0.28568844058258386
Antwerp 2022 Contenders Sticker Capsule,1.9656246305418719,632259,-0.2406080718354745,-0.2406080718354745,-0.8270825487546428,0.8270825487546428
Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,47.23963235294118,139,0.8976286220563775,0.7659379636611763,-0.29043189559557697,0.29043189559557697
ESL One Cologne 2015 Challengers (Foil),166.94419545454545,490,0.19666356811614316,0.7030474202608772,-0.38811903968511985,0.38811903968511985
Autograph Capsule | Team Liquid | Cluj-Napoca 2015,51.78338636363635,61,0.2010926901816249,0.6018707131599916,-0.45954761299617003,0.45954761299617003
Cologne 2016 Overpass Souvenir Package,420.0534166666667,16,0.06662103381934284,0.42010961313208117,-0.380557124305101,0.380557124305101
Perfect World Sticker Capsule 2,4.061796,9950,-0.05009813255968629,0.0011781388531828068,0.0798449420805843,0.0798449420805843
Community Sticker Capsule 1,12.039028154327424,62656,-0.42961265587852204,0.6122208114214368,-0.18445858409084379,0.18445858409084379
Autograph Capsule | Challengers (Foil) | Cologne 2016,288.83669565217394,60,0.0510831174042328,0.5464114020291744,-0.4319898895357728,0.4319898895357728
Krakow 2017 Cobblestone Souvenir Package,6160.17475,24,0.4956800570063655,0.9115979838041343,-0.5198191964982611,0.5198191964982611
Autograph Capsule | Astralis | MLG Columbus 2016,21.872377192982455,187,-0.10315308939888862,0.4739859528067682,-0.31844346518663286,0.31844346518663286
StatTrak™ Radicals Box,32.75548510638298,830,-0.08628053410200114,0.08909869966421614,0.6404914275215114,0.6404914275215114
